id,tweetid,created_at,user_id,text,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,care,harm,fairness,cheating,loyalty,betrayal,authority,subversion,purity,degradation
317,1.29e+18,2020-07-23 07:16:48+00:00,344946995.0,@SacManSpin They was spose to drop a collar tape this summer 😪,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
318,1.29e+18,2020-08-03 02:06:49+00:00,240878198.0,@ninacolleeen Does he watch #90DayFiance?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
319,1.27e+18,2020-05-26 00:51:32+00:00,807594044.0,"Citrus Chili Salmon with Strawberry Thai Chili reduction. 

Reduction: Fresh strawberries, garlic, lime, balsamic vinegar, white wine, Thai chilies, and honey. Heat in small saucepan to relax and release the… https://t.co/CGH93osdJj",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
320,1.28e+18,2020-07-10 20:24:48+00:00,416068682.0,@mmpadellan No more tax exempt status for churches. Nope nope nope!!!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
321,1.28e+18,2020-06-29 01:45:29+00:00,22062349.0,@martynwendell @racheljwelcher Zbigniew Preisner's Requiem For A Friend,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
322,1.34e+18,2020-12-23 20:06:51+00:00,44897078.0,Some idiot probably flew there for Thanksgiving,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
323,1.22e+18,2020-02-04 15:14:13+00:00,17617227.0,Kobe Bryant was one of the greatest basketball players ever but he enjoyed mentoring players in other sports. He spoke to several NFL teams and took a number of NFL players under his wing over the years. I talked to a few of those players about his impact during #SuperBowl week. https://t.co/zpLkmjBsg9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
324,1.26e+18,2020-04-29 19:14:05+00:00,3051434809.0,Definitely don’t mean no shit like this. Wtf lmao,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
325,1.25e+18,2020-04-15 04:26:13+00:00,61332082.0,"@TiaBarracini @VELehman @Deborahohio @Nodilbit Yes, you’re right about that. The *frequency* of federal elections is set in the Constitution (the House and 1/3 of the Senate every 2 years, the president every 4).  The 20th amendment sets the end of congress’ and the president’s term in January (the 3rd and 20th respectively).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
326,1.28e+18,2020-07-06 19:46:20+00:00,7.58415e+17,TEST_GEO_Hierarchy: 80fe4112-44a4-49a4-872b-98909f1be432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
327,1.31e+18,2020-09-19 05:51:50+00:00,738779772.0,"Believe in you 
Believe in you
Believe in you 
Believe in you",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
328,1.32e+18,2020-10-11 03:45:06+00:00,15679839.0,@BernerNaples @sladesr @LissaKEvans Remember who the other guy is though,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
329,1.24e+18,2020-03-16 17:41:10+00:00,169597998.0,Yo! We still fuckin shit up on April right? This fuckin virus aint gnna stop us! @GRAVEDGRMUSIC  #6FeetUnder,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
330,1.3e+18,2020-08-24 01:04:27+00:00,14521762.0,@business For republicans latinos and blacks are expendables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
331,1.27e+18,2020-06-01 19:07:39+00:00,310587778.0,@NBCNewsPR @SavannahGuthrie @NYPDShea Shame on Guthrie to refer to the unlawful gathering as “Demonstrators “ and to further ask if the Police will be investigated Remember Reginald  Denny 1992?  Peaceful demonstrators don’t interfere with LE functions &amp; when they do let’s not go out of our way to protect them.,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0
332,1.34e+18,2020-12-05 17:32:26+00:00,1334481404.0,@KamalaHarris @JoeBiden No go for Joe and the Hoe!,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
333,1.23e+18,2020-02-20 05:50:24+00:00,413803178.0,"@EatMyDick1217 Yes, I saw you raise an eyebrow and lick your lips.  :p Just kidding.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0
334,1.24e+18,2020-03-31 00:43:24+00:00,2944438999.0,Quarantine day 15: Went to Vons for some things and witnessed a crow using a crosswalk. Thoroughly confused.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0
335,1.23e+18,2020-02-07 17:14:45+00:00,1.22338e+18,"Hey what service you got, because my cellphone bill the SAME price and all my friends act surprised",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0
336,1.28e+18,2020-07-03 17:54:17+00:00,296124998.0,"Me, getting caught wearing a bra under my bathing suit 🤦🏽‍♀️   
 
📸: @marccolcer 
🏡: avantstay @ Malibu, California https://t.co/TPYUWjbuHZ",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0
337,1.24e+18,2020-03-23 12:00:40+00:00,162814209.0,@Yuffel @KCBSKCALDesk Oh my gosh!!! Is that an Eddie Murphy reference???,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0
338,1.32e+18,2020-10-18 00:49:17+00:00,24070451.0,@bryanbehar It’s such classic projection. I’m constantly surprised at how dumb he looks at these rally’s....,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0
339,1.26e+18,2020-05-14 23:04:57+00:00,14879434.0,Oh wow. This is pretty amazing.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0
340,1.32e+18,2020-11-01 03:43:53+00:00,884962734.0,The left hand always the most deadliest WOW.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0
341,1.3e+18,2020-08-31 06:40:17+00:00,20688337.0,"@brubinow That’s 2012, the one I just watched!",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0
342,1.34e+18,2020-12-11 04:13:54+00:00,227185568.0,"Caught this Surfer just coming out of a barrel! Tag if you know the Surfer. #hbpier #hbpiersouthside #huntingtonbeach #surfing #surfphotography #california #canonphotography @ Huntington Beach, California https://t.co/b23EblqO11",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0
343,1.22e+18,2020-01-29 03:51:34+00:00,253430846.0,This is one of the most interesting Q&amp;As I have ever seen. The legendary Thelma Schoonmaker in conversation with Joi McMillon (MOONLIGHT) before THE IRISHMAN at the American Cinematheque. Truly Amazing! https://t.co/7UdJtwlmqb,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0
344,1.22e+18,2020-01-28 03:27:51+00:00,8.36369e+17,"Biggest shock of the day was that I was on ad 1 of 5 on the nbc website. 

FIVE. FIVE ADS.

What is this TV?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0
345,1.28e+18,2020-06-26 17:13:51+00:00,2528253098.0,My dad tried to surprise us and buy us jetskies for Havasu and he said he went down to the place in Banning and they were all sold out 😂😭 WE LOVE ANGELO 😂❤️@Mackenzie5300 @meleaperry_ @_Cammmii,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0
346,1.24e+18,2020-03-08 00:20:24+00:00,1941405499.0,@fawfulfan It’s astonishing how many clinical neuropsychologists among the Bernie bros.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0
347,1.26e+18,2020-05-08 04:24:41+00:00,9.04883e+17,"Boo 6. The first mega party I ever went to. Needless to say,  it was LIT https://t.co/Hpa2W9bRrU",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
348,1.28e+18,2020-06-22 14:41:18+00:00,4772461044.0,I’m surprise i didn’t have Bad Guy on my Apple Music added to my song list... 🤯,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0
349,1.25e+18,2020-04-01 20:24:24+00:00,93941912.0,"""where did you guys meet?""
""christian mingle…""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
350,1.28e+18,2020-07-16 19:40:17+00:00,136400252.0,"another day another shit cop.

did this man say “I’m a specimen”? tf does that even mean",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
351,1.23e+18,2020-02-19 00:38:23+00:00,2234760798.0,Queen Elizabeth bans Prince Harry and Meghan Markle from using the lucrative “Sussex Royal” brand they hoped to build an empire on. They are also forbidden from using the word “royal” in any of their branding. https://t.co/WDtJUO8rur,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
352,1.31e+18,2020-09-13 08:52:02+00:00,15723895.0,@BacktoschoolD @RealJoshPugh @writtenwhims @LASDHQ Trump is the President of the United States,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
353,1.27e+18,2020-05-27 22:45:01+00:00,8.64155e+17,GAL JENSEN WIFE LAUGHING 😂 SO HARD(WORS(ER 📸)E HARDER DARKER all the same same same dame drill (down) d) AS Burke ONLY ADDS LOVE ❤️ AFTER ZAYIN NO MATTER WHAT AS HIS ONLY TWO CARE-TAKING COMPASSION SYMPATHY PROTECT CARE-TAKING TWO _TWO_ -LIONESS GAL J,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
354,1.24e+18,2020-03-12 07:26:46+00:00,1.08168e+18,"Literally like as soon as @clairo came on, I projectile vomited over the barricade because of the horchata!!!! *cuuuuurrrrrses* I made my way back to the rail tho hehe &gt;:)",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
355,1.32e+18,2020-10-28 00:46:46+00:00,1.05447e+18,Dave Roberts trash asf for starting this wierdo,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
356,1.29e+18,2020-07-22 04:42:52+00:00,1.15668e+18,"@americanmegalo A raw and truthful breakdown of our current existence, using opinions, scientific facts and news, to prepare you for our new way of life on planet earth after 2️⃣0️⃣2️⃣0️⃣. With hosts @kurt_caceres @TravisAaronWade 
https://t.co/e3MMQ8cexK",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
357,1.27e+18,2020-06-01 03:34:27+00:00,7.54888e+17,"The #curfew is a total failure. Zero cop presence around #studiocity where there are HUNDREDS OF STORES on Ventura Blvd. Basically open season for looters no one to report them and less traffic. 

but brown/black folk that work 9-5pm, are caged in, im supposed to feel protected? https://t.co/YZprRz37zp",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
358,1.23e+18,2020-02-13 01:56:48+00:00,8.9218e+17,why are asian moms so weird i got a haircut and the first thing she does is smell my hair and then say “wow $6”,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0
359,1.22e+18,2020-02-01 05:10:17+00:00,17638041.0,@RussOnPolitics @RandPaul He is not impeached forever. There was no impeachment. The vote was partisan for impeachment articles and bi partisan for no impeachment articles.,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
360,1.33e+18,2020-11-07 19:19:31+00:00,20004398.0,@dangreene Seriously. Its called picking your battles. I’ve donated to her and to Lincoln Project... and I’m not sure what her end goal is. Baffling.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
361,1.24e+18,2020-03-29 21:59:26+00:00,9.23216e+17,@wtwills09 @jayrosen_nyu @gabrielsherman Oh please.   Start educating yourself.  There is information that is reliable that does not support your position.   Want to be safe?  Go with science.  Go with facts.  It’s that simple.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
362,1.25e+18,2020-04-18 17:24:55+00:00,7.68574e+17,@khalilmsaadiq I’m pushing an agenda today,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
363,1.34e+18,2020-12-24 16:30:57+00:00,2259473810.0,the fact that nobody’s gifts are wrapped lmao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
364,1.26e+18,2020-05-09 11:48:00+00:00,14303901.0,IBM’s Watson is named after their founder. Microsoft’s Dr. Watson debugger was named after Sherlock Holmes’s buddy.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
365,1.32e+18,2020-11-05 00:54:55+00:00,1107704941.0,"This isn't the past where I didn't know who caused me all of that fucking pain, this present where I know n want retribution restitution revenge justice etc etc etc payback not enough anymore",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
366,1.27e+18,2020-06-20 10:17:07+00:00,60419290.0,@breezybeex Idk but I lost my keys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
367,1.3e+18,2020-08-27 08:54:28+00:00,274728566.0,@MEESTERCLAY @Crawf33 @callmehuie Underrated tweet 😂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
368,1.25e+18,2020-04-02 12:21:17+00:00,441221270.0,A sweet tea from Mickey Ds sounds 🔥,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
369,1.27e+18,2020-06-20 20:33:41+00:00,1172988169.0,"@CGasparino @AOC @MCaruso_Cabrera Michelle has always been appreciated for her professionalism &amp; will be known for her dedication to serve for the benefit of those who entrust her - to rise to a fiduciary standard of politics - instead of the OAC politics of self-service for celebrity, power and money with ego.",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0
370,1.27e+18,2020-06-09 10:58:18+00:00,1099698799.0,"If you've made it through and can keep on going, you are SO STRONG",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0
371,1.3e+18,2020-08-19 19:42:24+00:00,1276505479.0,@CMPunk Agreed! I think they might be the best team this season.,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
372,1.33e+18,2020-11-10 19:21:27+00:00,2469621378.0,"Are you interested in working in an environment that fosters teamwork, where expectations and accountability are clearly defined, where trust and flexibility breed shared success? Be part of what defines our future. Join our team in #LosAngeles, CA. https://t.co/oHcwZjZjNJ #Art",0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0
373,1.25e+18,2020-04-26 15:44:52+00:00,9.19275e+17,"A leader is the one who knows the way, goes the way and shows the way...",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0
374,1.25e+18,2020-04-17 01:46:16+00:00,7.5016e+17,"You have done your duty and left a tremendous impact on us all, we will always remember 🙏 

Forever Rest In Peace Captain Flores https://t.co/499xzrdJ8q",0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0,0
375,1.26e+18,2020-05-21 18:20:30+00:00,7.87483e+17,"@realDonaldTrump @WhiteHouse Mr President, you are are a man of your word and amaze me. You said “there has never been a time when I said I was going to do something and didn’t do it.” Please tell me you will be the best president in the history of our country for another 4 years. 🇺🇸",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0
376,1.21e+18,2020-01-04 17:42:10+00:00,1706101310.0,"Well, people trust Natalie and if she collaborates with other people, she is legitimizing them. People trust her so why wouldn't they assume Buck is a positive person as well? I don't think the call out was unnecessary, even though I feel quite similarly about Buck",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
377,1.31e+18,2020-09-15 01:55:23+00:00,20900961.0,He's the best human being,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
378,1.27e+18,2020-06-06 20:02:16+00:00,1.17749e+18,I never said I can type correctly and make sense of things just know I’m gonna be a good clan leader,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0
379,1.21e+18,2020-01-06 17:43:52+00:00,2701675310.0,@spolochon @Mari23401130 @DurenMete And never take any (serious) decision on one measurement alone... usually I really trust only ionized calcium concentration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
380,1.29e+18,2020-07-24 01:28:25+00:00,30415889.0,"@AOC Good for you! Preach sister , you are strong and brave!",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0
381,1.24e+18,2020-03-18 18:11:21+00:00,420086917.0,I work for an amazing company! Blessed to be apart of this team. They are truly looking out for the well being of their employees ❤️,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,0,0,0,0,0
382,1.23e+18,2020-03-02 17:05:48+00:00,9.49481e+17,"Born-again believers in #Jesus are chastised by #God to bring us to repentance with the righteous, and not condemned with wicked who are or will be punished for their #sins. #Faith in Christ helps us bear our #troubles,knowing we are being corrected because we are His children https://t.co/P73P6ykg8U",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0
383,1.25e+18,2020-04-08 09:40:00+00:00,27341776.0,they’re good lads who exercise good praxis at all times. Snag this ASAP,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
384,1.29e+18,2020-08-09 04:09:45+00:00,915768612.0,Loving people from a distance is sometimes better... for you.,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0
385,1.25e+18,2020-04-02 00:54:18+00:00,1409080423.0,Should I drink today ?? One yes and I’ll go buy alcohol,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
386,1.25e+18,2020-04-18 14:43:04+00:00,19925954.0,#supportLocalNews https://t.co/ufe3h2oS0T - Local newspapers stopping the presses.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
387,1.23e+18,2020-03-02 16:15:14+00:00,1.12712e+18,@AsTheWorldBurnz @ComfortablySmug Looks like a certain Los Angeles DA’s husband this morning...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
388,1.23e+18,2020-02-10 22:30:16+00:00,24253069.0,The boy enjoying a sunny breeze today after yesterday’s rain https://t.co/6g54UvzH2z,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
389,1.24e+18,2020-03-14 19:55:17+00:00,8.0309e+17,@slxm_lit1 @Zaytowns Gave Me FlashBacks https://t.co/wQW5mcCAQb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
390,1.25e+18,2020-04-01 21:45:27+00:00,8891042.0,Why is it that whenever there's a deadline approaching &amp;/or that you're waiting on sources to get back to you that the urge to nap also rises? Sometimes I really feel like I need to switch to coffee already.  Aye dios Mio.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
391,1.23e+18,2020-02-07 04:50:54+00:00,1.12993e+18,"@andrew_lessman Here's a stat for you, 90℅ of Americans are happy with the way things are going.  Sounds like a landslide victory in 2020.",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
392,1.32e+18,2020-10-12 10:52:52+00:00,1.07333e+18,Wait I can explain 👀 https://t.co/5aLPTFdd6d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
393,1.3e+18,2020-08-20 18:29:30+00:00,23368393.0,@HAlanScott i thought you were,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
394,1.25e+18,2020-04-12 06:19:53+00:00,3169440067.0,"The power is with in....
.
.
#parisbravo #cosplay #geekstrong #REY #starwars #riseoftheskywalker #funkopop #levitate #rock #vazquezrocks #starwars @ Vazquez Rocks, Los Angeles County, CA https://t.co/KwGjys4cQX",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
395,1.32e+18,2020-10-13 16:40:42+00:00,35424105.0,@triciamap @realDonaldTrump Nobody is taking your freedom. You chains aren’t in your own mind. Crazy is as crazy does! Biden/Harris 2020!!!,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
396,1.25e+18,2020-04-11 19:58:55+00:00,1285162760.0,This season / episode package of America blows. Not even a catchy Mike Post theme can help it.,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
397,1.24e+18,2020-03-28 21:58:55+00:00,190294201.0,@aubreyerin13 Really? Cuz of lockdown ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
398,1.31e+18,2020-09-14 06:01:07+00:00,1.29095e+18,@kanyewest No. But if you're looking for another music consultant please hire me Ye!! ✨ Love and blessings always! 🙏🥰 https://t.co/9uNLpKMZKQ,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
399,1.22e+18,2020-01-28 17:37:44+00:00,167889401.0,@PaulaMannBabiy Thanks for the reply. I thought so too.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
400,1.23e+18,2020-03-01 17:04:34+00:00,1.08739e+18,"The way Gaga, Doja, &amp; Dua has started pop music for us this decade... gives me hope",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
401,1.27e+18,2020-06-11 06:02:27+00:00,65758778.0,Lol the first guy that serenades me like this I’m marrying! Lol I’m so serious Try Me! 🤣😂❤️❤️❤️Jamie Foxx serenades Serena Williams at the ESPY Awards - Tennis Ball https://t.co/buyUs0bQ5S via @YouTube,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
402,1.31e+18,2020-09-14 01:59:45+00:00,142573730.0,Thanks to everyone who came to spend time with me and my friends this weekend at @LightBoxExpo. I'm too tired to put together deep thoughts right now but I had a great time and want to thank @bobbychiu @jimdemonakos and everyone else who pulled off a miracle of an online expo. https://t.co/qlXl3cxwBc,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
403,1.27e+18,2020-06-06 21:29:44+00:00,37169500.0,"@pika951 @Not_d33zy Actually they wouldn’t be stuck because the cops closed the streets there for the protesters, so cars couldn’t get through anyway.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
404,1.26e+18,2020-04-29 19:44:34+00:00,899332801.0,Tom Hanks is donating plasma 😍,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
405,1.27e+18,2020-06-03 00:15:38+00:00,28953296.0,Real leadership. Where is the compassion and understanding  from the president? Oh right @realDonaldTrump only has compassion is when they are his “very fine people”. I can’t understand anyone who support the racist. GOP MAGA What’s it going to take? Please explain #BLM,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0
406,1.26e+18,2020-05-24 00:23:50+00:00,1546830572.0,"@berggruenInst @NBerggruen @TheWorldPost When covid happens, a company without debt need not return to work. Safety and health cones first, even if it is fake news or imaginary. They can even turn stores into triage or testing centers. Musk has to reopen or Tesla goes chap 11.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
407,1.28e+18,2020-07-03 18:00:37+00:00,3830211432.0,"Girl i know had a friend with Covid 19 symptoms, she got tested and before waiting to get her results and staying home, she went to BWW and then bar hoping... her results came in positive smh",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
